,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
184,What did the irascible Ted Williams do in the final at bat of his 19-year major-league career?,Hit a home run,"Hit a home run}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What did the irascible Ted Williams do in the final at bat of his 19-",Y,Y,Y
185,On top of which mountain was Moses given the Ten Commandments?,Sinai,"Mount Sinai}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

On top of which mountain was Moses given the Ten Commandments?
Answer in as few words as",Y,Y,Y
186,What is the last name of the Cuban leader that Castro overthrew?,Batista,"Batista}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer",Y,Y,Y
187,What is the name of the fountain in Rome into which coins are thrown for good luck?,Trevi,"Trevi Fountain}.

What is the name of the famous painting by Leonardo da Vinci?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Mona Lisa}.

What is the name of the famous painting by Vincent van Gogh?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Starry Night}.

What is the name of the famous painting by Pablo Pic",Y,Y,Y
188,What was the English settlement that vanished in the late 1580s?,Roanoke,"Roanoke}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the English settlement that vanished in the late 1580s?
Answer in as",Y,Y,Y
189,What do you call a moderately fast gait of a horse in which the legs move in diagonal pairs?,Trot,"Amble}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible, wrapping",N,N,N
190,What is the term given to pure spiritual love which is devoid of carnal desires between members of opposite sexes?,Platonic,"Celibacy}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
",N,N,N
191,What was the disease known as the 'Black Plague'?,Bubonic,"The Black Plague}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the disease known as the 'Black Plague'?
Answer in as few words as possible",N,N,N
192,What was the last name of the person known as the 'desert fox',Rommel,"Rommel}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the last name of the person known as the 'desert fox'
Answer in as few",Y,Y,Y
193,What is the last name of the first person to climb Mount Everest?,Hillary,"Tenzing Norgay}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the first person to climb Mount Everest?
Answer in",N,N,N
194,What is the last name of the British admiral who won the Battle of Trafalgar?,Nelson,"Nelson}.

What is the name of the British admiral who won the Battle of Trafalgar?
Answer in as few words as possible, wrapping the key part in {} brackets: {Horatio Nelson}.

What is the name of the British admiral who won the Battle of Trafalgar?
Answer in as few words as possible, wrapping the key part in {} brackets: {Horatio Nelson}.

What is the name of the British adm",Y,Y,Y
195,"What is the last name of the French author who wrote ""The Stranger""?",Camus,"Camus}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the French author who wrote ""The Stranger""?
Answer in as few words as",Y,Y,Y
196,"What is the last name of the man who created the comic strip ""Li'l Abner""?",Capp,"Al Capp}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in a powered aircraft?
Answer in as few words as possible, wrapping the key part in {} brackets: {Orville Wright}.

What is the name of the first man to fly in a heavier-",Y,Y,Y
197,To which continent is the yam native?,Africa,"Africa}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

To which continent is the yam native?
Answer in as few words as possible, wrapping the key part in",Y,Y,Y
198,What word means to raise into position by means of a pulley?,Hoist,"Elevate}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What word means to raise into position by means of a pulley?
Answer in as few words as possible",Y,N,N
199,What is the old name of Taiwan?,Formosa,"Formosa}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the old name of Taiwan?
Answer in as few words as possible, wrapping the key part in {}",Y,Y,Y
200,What was the creature killed by Theseus which had the body of a man and the head of a bull?,Minotaur,"Minotaur}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the",Y,Y,Y
201,In which city is Michelangelo's statue of David located?,Florence,"Florence}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which city is Michelangelo's statue of David located?
Answer in as few words as possible",Y,Y,Y
202,What is the last name of the man who invented dynamite?,Nobel,"Nobel}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.

What is",Y,Y,Y
