,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
182,What was Bob Dylan's birth name?,Robert Zimmerman,"Robert Allen Zimmerman}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in",Y,Y,Y
183,Where was the 1939 World's Fair held?,New York City,"New York}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping",Y,Y,Y
184,What did the irascible Ted Williams do in the final at bat of his 19-year major-league career?,Hit a home run,"He hit a home run}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key",Y,Y,Y
185,On top of which mountain was Moses given the Ten Commandments?,Sinai,"Mount Sinai}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first woman to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Buzz Aldrin}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible,",Y,Y,Y
186,What is the last name of the Cuban leader that Castro overthrew?,Batista,"Fidel}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Lyndon B. Johnson}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Lyndon B. Johnson}.

What is the name of the first female president of the United States?
Answer in as",N,N,N
187,What is the name of the fountain in Rome into which coins are thrown for good luck?,Trevi,"Trevi Fountain}.

What is the name of the largest city in the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {New York City}.

What is the name of the largest city in the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {New York City}.

What is the name of the largest city in the United States?
Answer in as few words as possible, wrapping",Y,Y,Y
188,What was the English settlement that vanished in the late 1580s?,Roanoke,"Plymouth}.

What is the name of the first European colony in North America?
Answer in as few words as possible, wrapping the key part in {} brackets: {Plymouth}.

What is the name of the first European colony in North America?
Answer in as few words as possible, wrapping the key part in {} brackets: {Plymouth}.

What is the name of the first European colony in North America?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
189,What do you call a moderately fast gait of a horse in which the legs move in diagonal pairs?,Trot,"gallop}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
190,What is the term given to pure spiritual love which is devoid of carnal desires between members of opposite sexes?,Platonic,"Agape}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
191,What was the disease known as the 'Black Plague'?,Bubonic,"Black Death}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first woman to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Buzz Aldrin}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible,",N,N,N
192,What was the last name of the person known as the 'desert fox',Rommel,"Rommel}.

What is the name of the first woman to be elected to the House of Commons?
Answer in as few words as possible, wrapping the key part in {} brackets: {Margaret Thatcher}.

What is the name of the first woman to be elected to the House of Lords?
Answer in as few words as possible, wrapping the key part in {} brackets: {Margaret Thatcher}.

What is the name of the first woman to be elected to the House of Lords?
",Y,Y,Y
193,What is the last name of the first person to climb Mount Everest?,Hillary,"Sir Edmund Hillary}.

What is the name of the first person to climb Mount Everest?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sir Edmund Hillary}.

What is the name of the first person to climb Mount Everest?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sir Edmund Hillary}.

What is the name of the first person to climb Mount Everest?
Answer in as few words as possible, wrapping",Y,Y,Y
194,What is the last name of the British admiral who won the Battle of Trafalgar?,Nelson,"Nelson}.

What is the name of the first woman to be elected to the House of Commons?
Answer in as few words as possible, wrapping the key part in {} brackets: {Emily Wilding Davison}.

What is the name of the first woman to be elected to the House of Lords?
Answer in as few words as possible, wrapping the key part in {} brackets: {Lady Constance Lytton}.

What is the name of the first woman to be elected to the House of",Y,Y,Y
195,"What is the last name of the French author who wrote ""The Stranger""?",Camus,"Dostoevsky}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible,",N,N,N
196,"What is the last name of the man who created the comic strip ""Li'l Abner""?",Capp,"Al Capp}.

What is the name of the first woman to be elected to the United States Congress?
Answer in as few words as possible, wrapping the key part in {} brackets: {Nancy Pelosi}.

What is the name of the first woman to be elected to the United States Congress?
Answer in as few words as possible, wrapping the key part in {} brackets: {Nancy Pelosi}.

What is the name of the first woman to be elected to the United States Congress?
",Y,Y,Y
